model_key,model,condition,patient_id,repetition,run,timestamp,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score,extracted_entities_n,pdf_pages,character_count,estimated_tokens
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,2,3,2026-05-22T02:07:29.747828,4.190924800001085,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,1,1089,273
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,5,1,2026-05-22T02:07:34.324334,4.44948789999944,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,3,2724,681
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,5,2,2026-05-22T02:07:39.213932,4.763887399998566,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,3,2724,681
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,5,3,2026-05-22T02:07:43.783711,4.450837899999897,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,3,2724,681
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,10,1,2026-05-22T02:07:48.520082,4.430183000000397,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,5,5449,1363
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,10,2,2026-05-22T02:07:52.591982,3.7890545000009297,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,5,5449,1363
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,10,3,2026-05-22T02:07:56.757723,3.752315699999599,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,5,5449,1363
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,16,1,2026-05-22T02:08:01.243334,4.011464700000943,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,8,8719,2180
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,16,2,2026-05-22T02:08:06.176436,4.458159100000557,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,8,8719,2180
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_08,16,3,2026-05-22T02:08:10.725686,3.8686286000011023,0.5,0.4444444444444444,0.4705882352941176,5,4,0.0,0.6923076923076923,0.3461538461538461,8,8,8719,2180
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,2,1,2026-05-22T02:08:14.102502,3.271756000000096,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,733,184
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,2,2,2026-05-22T02:08:17.131980,2.9304773999992904,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,733,184
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,2,3,2026-05-22T02:08:20.326814,3.085059099999853,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,1,733,184
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,5,1,2026-05-22T02:08:24.262697,3.1489700000001903,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,2,1834,459
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,5,2,2026-05-22T02:08:28.448221,3.629834800000026,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,2,1834,459
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,5,3,2026-05-22T02:08:31.513052,2.6268675999999687,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,2,1834,459
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,10,1,2026-05-22T02:08:34.824642,2.8702340999989246,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,3,3669,918
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,10,2,2026-05-22T02:08:38.495794,2.960691100000986,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,3,3669,918
llama70b,meta-llama/Meta-Llama-3.1-70B-Instruct,redundancy,patient_09,10,3,2026-05-22T02:08:41.809915,2.9141060000001744,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857,5,3,3669,918
